AGEGROUP,Time,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,INFECTED_SYMPTOMS_SEVERE_QUEUE,CURED,DEAD,NAME,OBJECTID
Age_80_150,134.0,585,1,4,14,0,1,0,26948,8620,Zuid-Limburg,41
Age_0_9,135.0,751,3,2,0,0,0,0,46337,0,Zuid-Limburg,41
Age_10_19,135.0,961,2,0,2,0,1,1,57048,105,Zuid-Limburg,41
Age_20_29,135.0,1218,1,2,3,0,1,0,72888,139,Zuid-Limburg,41
Age_30_39,135.0,1083,3,0,1,1,0,1,62248,142,Zuid-Limburg,41
Age_40_49,135.0,1154,2,4,4,6,1,0,67713,442,Zuid-Limburg,41
Age_50_59,135.0,1524,3,2,0,0,0,0,92583,1485,Zuid-Limburg,41
Age_60_69,135.0,1417,0,7,24,25,1,0,80366,6102,Zuid-Limburg,41
Age_70_79,135.0,1109,3,2,19,0,0,0,57206,7047,Zuid-Limburg,41
Age_80_150,135.0,584,1,5,11,0,1,1,26949,8621,Zuid-Limburg,41
Age_0_9,136.0,750,3,2,0,0,0,0,46338,0,Zuid-Limburg,41
Age_10_19,136.0,961,2,0,1,0,1,0,57050,105,Zuid-Limburg,41
Age_20_29,136.0,1218,1,1,2,0,1,0,72890,139,Zuid-Limburg,41
Age_30_39,136.0,1083,1,0,1,1,0,0,62250,143,Zuid-Limburg,41
Age_40_49,136.0,1154,2,2,3,6,0,1,67716,442,Zuid-Limburg,41
Age_50_59,136.0,1524,3,1,0,0,0,0,92584,1485,Zuid-Limburg,41
Age_60_69,136.0,1417,0,7,21,24,1,2,80368,6102,Zuid-Limburg,41
Age_70_79,136.0,1109,3,2,15,0,1,1,57208,7047,Zuid-Limburg,41
Age_80_150,136.0,584,0,5,11,0,0,0,26952,8621,Zuid-Limburg,41
Age_0_9,137.0,750,1,3,0,0,0,0,46339,0,Zuid-Limburg,41
Age_10_19,137.0,961,1,0,1,0,0,0,57052,105,Zuid-Limburg,41
Age_20_29,137.0,1218,1,1,2,0,0,0,72890,140,Zuid-Limburg,41
Age_30_39,137.0,1081,3,0,1,1,0,0,62250,143,Zuid-Limburg,41
Age_40_49,137.0,1153,2,0,3,5,0,1,67720,442,Zuid-Limburg,41
Age_50_59,137.0,1523,4,0,0,0,0,0,92585,1485,Zuid-Limburg,41
Age_60_69,137.0,1416,1,6,19,21,1,4,80370,6104,Zuid-Limburg,41
Age_70_79,137.0,1109,3,2,12,0,1,0,57208,7051,Zuid-Limburg,41
Age_80_150,137.0,583,1,5,9,0,0,1,26953,8621,Zuid-Limburg,41
Age_0_9,138.0,750,1,3,0,0,0,0,46339,0,Zuid-Limburg,41
Age_10_19,138.0,961,1,0,1,0,0,0,57052,105,Zuid-Limburg,41
Age_20_29,138.0,1218,1,1,2,0,0,0,72890,140,Zuid-Limburg,41
Age_30_39,138.0,1081,3,0,1,1,0,0,62250,143,Zuid-Limburg,41
Age_40_49,138.0,1153,2,0,3,4,0,0,67721,443,Zuid-Limburg,41
Age_50_59,138.0,1523,4,0,0,0,0,0,92585,1485,Zuid-Limburg,41
Age_60_69,138.0,1416,1,4,16,22,1,1,80376,6105,Zuid-Limburg,41
Age_70_79,138.0,1108,1,1,11,0,0,0,57213,7052,Zuid-Limburg,41
Age_80_150,138.0,582,2,3,10,0,0,1,26953,8622,Zuid-Limburg,41
Age_0_9,139.0,750,0,4,0,0,0,0,46339,0,Zuid-Limburg,41
Age_10_19,139.0,961,1,0,0,0,0,1,57052,105,Zuid-Limburg,41
Age_20_29,139.0,1218,1,0,2,0,0,0,72891,140,Zuid-Limburg,41
Age_30_39,139.0,1081,2,0,1,1,0,0,62251,143,Zuid-Limburg,41
Age_40_49,139.0,1153,2,0,2,2,1,0,67722,444,Zuid-Limburg,41
Age_50_59,139.0,1523,4,0,0,0,0,0,92585,1485,Zuid-Limburg,41
Age_60_69,139.0,1416,0,3,15,23,1,1,80378,6105,Zuid-Limburg,41
Age_70_79,139.0,1108,1,0,11,0,1,0,57213,7052,Zuid-Limburg,41
Age_80_150,139.0,582,2,2,9,0,0,2,26953,8623,Zuid-Limburg,41
Age_0_9,140.0,750,0,3,0,0,0,0,46340,0,Zuid-Limburg,41
Age_10_19,140.0,961,1,0,0,0,0,0,57053,105,Zuid-Limburg,41
Age_20_29,140.0,1217,2,0,2,0,0,0,72891,140,Zuid-Limburg,41
Age_30_39,140.0,1081,2,0,0,1,1,0,62251,143,Zuid-Limburg,41
Age_40_49,140.0,1153,2,0,2,1,1,0,67723,444,Zuid-Limburg,41
Age_50_59,140.0,1523,3,1,0,0,0,0,92585,1485,Zuid-Limburg,41
Age_60_69,140.0,1416,0,2,12,20,1,1,80385,6105,Zuid-Limburg,41
Age_70_79,140.0,1108,1,0,8,0,0,1,57215,7053,Zuid-Limburg,41
Age_80_150,140.0,582,1,3,8,1,0,1,26953,8624,Zuid-Limburg,41
Age_0_9,141.0,750,0,1,0,0,0,0,46342,0,Zuid-Limburg,41
Age_10_19,141.0,961,1,0,0,0,0,0,57053,105,Zuid-Limburg,41
Age_20_29,141.0,1216,2,1,2,0,0,0,72891,140,Zuid-Limburg,41
Age_30_39,141.0,1081,1,0,0,1,0,0,62253,143,Zuid-Limburg,41
Age_40_49,141.0,1153,2,0,2,1,0,0,67724,444,Zuid-Limburg,41
Age_50_59,141.0,1522,2,1,0,0,0,0,92587,1485,Zuid-Limburg,41
Age_60_69,141.0,1416,0,2,11,21,0,0,80386,6106,Zuid-Limburg,41
Age_70_79,141.0,1108,1,0,4,0,2,1,57215,7055,Zuid-Limburg,41
Age_80_150,141.0,582,0,3,9,1,0,0,26953,8625,Zuid-Limburg,41
Age_0_9,142.0,750,0,0,0,0,0,0,46343,0,Zuid-Limburg,41
Age_10_19,142.0,960,1,0,0,0,0,0,57054,105,Zuid-Limburg,41
Age_20_29,142.0,1214,4,0,3,0,0,0,72891,140,Zuid-Limburg,41
Age_30_39,142.0,1081,1,0,0,1,0,0,62253,143,Zuid-Limburg,41
Age_40_49,142.0,1153,2,0,2,1,0,0,67724,444,Zuid-Limburg,41
Age_50_59,142.0,1522,2,1,0,0,0,0,92587,1485,Zuid-Limburg,41
Age_60_69,142.0,1416,0,2,7,21,0,2,80387,6107,Zuid-Limburg,41
Age_70_79,142.0,1108,0,1,3,0,1,0,57216,7057,Zuid-Limburg,41
Age_80_150,142.0,582,0,2,8,1,0,0,26954,8626,Zuid-Limburg,41
Age_0_9,143.0,750,0,0,0,0,0,0,46343,0,Zuid-Limburg,41
Age_10_19,143.0,960,1,0,0,0,0,0,57054,105,Zuid-Limburg,41
Age_20_29,143.0,1214,1,1,2,0,1,0,72893,140,Zuid-Limburg,41
Age_30_39,143.0,1081,1,0,0,1,0,0,62253,143,Zuid-Limburg,41
Age_40_49,143.0,1153,2,0,2,1,0,0,67724,444,Zuid-Limburg,41
Age_50_59,143.0,1521,3,0,0,0,0,0,92588,1485,Zuid-Limburg,41
Age_60_69,143.0,1416,0,2,5,20,0,1,80390,6108,Zuid-Limburg,41
Age_70_79,143.0,1108,0,1,2,0,0,0,57217,7058,Zuid-Limburg,41
Age_80_150,143.0,582,0,2,6,1,0,2,26954,8626,Zuid-Limburg,41
Age_0_9,144.0,750,0,0,0,0,0,0,46343,0,Zuid-Limburg,41
Age_10_19,144.0,960,1,0,0,0,0,0,57054,105,Zuid-Limburg,41
Age_20_29,144.0,1214,1,1,1,0,1,0,72894,140,Zuid-Limburg,41
Age_30_39,144.0,1081,1,0,0,1,0,0,62253,143,Zuid-Limburg,41
Age_40_49,144.0,1153,2,0,2,1,0,0,67724,444,Zuid-Limburg,41
Age_50_59,144.0,1521,3,0,0,0,0,0,92588,1485,Zuid-Limburg,41
Age_60_69,144.0,1416,0,2,3,21,0,0,80391,6109,Zuid-Limburg,41
Age_70_79,144.0,1108,0,1,1,0,0,0,57218,7058,Zuid-Limburg,41
Age_80_150,144.0,582,0,1,5,1,1,0,26956,8627,Zuid-Limburg,41
Age_0_9,145.0,750,0,0,0,0,0,0,46343,0,Zuid-Limburg,41
Age_10_19,145.0,960,1,0,0,0,0,0,57054,105,Zuid-Limburg,41
Age_20_29,145.0,1214,1,1,1,0,0,0,72895,140,Zuid-Limburg,41
Age_30_39,145.0,1081,1,0,0,1,0,0,62253,143,Zuid-Limburg,41
Age_40_49,145.0,1153,2,0,2,1,0,0,67724,444,Zuid-Limburg,41
Age_50_59,145.0,1521,3,0,0,0,0,0,92588,1485,Zuid-Limburg,41
Age_60_69,145.0,1416,0,2,2,19,0,1,80392,6110,Zuid-Limburg,41
Age_70_79,145.0,1108,0,0,1,0,0,0,57219,7058,Zuid-Limburg,41
Age_80_150,145.0,582,0,1,4,1,0,0,26956,8629,Zuid-Limburg,41
Age_0_9,146.0,750,0,0,0,0,0,0,46343,0,Zuid-Limburg,41
Age_10_19,146.0,960,1,0,0,0,0,0,57054,105,Zuid-Limburg,41
Age_20_29,146.0,1214,0,1,1,0,0,0,72896,140,Zuid-Limburg,41
Age_30_39,146.0,1081,1,0,0,1,0,0,62253,143,Zuid-Limburg,41
Age_40_49,146.0,1153,2,0,2,1,0,0,67724,444,Zuid-Limburg,41
Age_50_59,146.0,1521,2,0,0,0,0,0,92589,1485,Zuid-Limburg,41
Age_60_69,146.0,1416,0,1,1,20,0,0,80394,6110,Zuid-Limburg,41
Age_70_79,146.0,1108,0,0,1,0,0,0,57219,7058,Zuid-Limburg,41
Age_80_150,146.0,582,0,0,5,1,0,0,26956,8629,Zuid-Limburg,41
Age_0_9,147.0,750,0,0,0,0,0,0,46343,0,Zuid-Limburg,41
Age_10_19,147.0,960,1,0,0,0,0,0,57054,105,Zuid-Limburg,41
Age_20_29,147.0,1214,0,1,1,0,0,0,72896,140,Zuid-Limburg,41
Age_30_39,147.0,1081,1,0,0,1,0,0,62253,143,Zuid-Limburg,41
Age_40_49,147.0,1153,2,0,1,1,1,0,67724,444,Zuid-Limburg,41
Age_50_59,147.0,1521,2,0,0,0,0,0,92589,1485,Zuid-Limburg,41
Age_60_69,147.0,1416,0,1,1,20,0,0,80394,6110,Zuid-Limburg,41
Age_70_79,147.0,1108,0,0,1,0,0,0,57219,7058,Zuid-Limburg,41
Age_80_150,147.0,582,0,0,5,1,0,0,26956,8629,Zuid-Limburg,41
Age_0_9,148.0,750,0,0,0,0,0,0,46343,0,Zuid-Limburg,41
Age_10_19,148.0,960,1,0,0,0,0,0,57054,105,Zuid-Limburg,41
Age_20_29,148.0,1214,0,0,1,0,0,0,72897,140,Zuid-Limburg,41
Age_30_39,148.0,1081,1,0,0,1,0,0,62253,143,Zuid-Limburg,41
Age_40_49,148.0,1153,2,0,1,1,0,0,67724,445,Zuid-Limburg,41
Age_50_59,148.0,1521,1,0,0,0,0,0,92590,1485,Zuid-Limburg,41
Age_60_69,148.0,1416,0,1,1,20,0,0,80394,6110,Zuid-Limburg,41
Age_70_79,148.0,1108,0,0,1,0,0,0,57219,7058,Zuid-Limburg,41
Age_80_150,148.0,582,0,0,4,1,0,0,26956,8630,Zuid-Limburg,41
Age_0_9,149.0,750,0,0,0,0,0,0,46343,0,Zuid-Limburg,41
Age_10_19,149.0,960,1,0,0,0,0,0,57054,105,Zuid-Limburg,41
Age_20_29,149.0,1214,0,0,1,0,0,0,72897,140,Zuid-Limburg,41
Age_30_39,149.0,1081,1,0,0,1,0,0,62253,143,Zuid-Limburg,41
Age_40_49,149.0,1153,1,1,1,1,0,0,67724,445,Zuid-Limburg,41
Age_50_59,149.0,1521,1,0,0,0,0,0,92590,1485,Zuid-Limburg,41
Age_60_69,149.0,1416,0,1,1,19,0,0,80395,6110,Zuid-Limburg,41
Age_70_79,149.0,1108,0,0,1,0,0,0,57219,7058,Zuid-Limburg,41
Age_80_150,149.0,582,0,0,4,1,0,0,26956,8630,Zuid-Limburg,41
Age_0_9,0.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,0.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,0.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,0.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,0.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,0.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,0.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,0.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,0.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,1.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,1.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,1.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,1.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,1.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,1.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,1.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,1.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,1.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,2.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,2.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,2.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,2.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,2.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,2.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,2.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,2.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,2.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,3.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,3.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,3.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,3.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,3.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,3.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,3.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,3.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,3.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,4.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,4.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,4.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,4.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,4.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,4.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,4.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,4.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,4.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,5.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,5.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,5.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,5.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,5.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,5.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,5.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,5.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,5.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,6.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,6.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,6.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,6.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,6.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,6.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,6.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,6.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,6.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,7.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,7.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,7.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,7.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,7.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,7.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,7.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,7.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,7.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,8.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,8.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,8.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,8.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,8.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,8.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,8.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,8.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,8.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,9.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,9.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,9.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,9.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,9.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,9.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,9.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,9.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,9.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,10.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,10.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,10.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,10.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,10.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,10.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,10.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,10.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,10.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,11.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,11.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,11.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,11.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,11.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,11.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,11.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,11.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,11.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,12.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,12.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,12.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,12.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,12.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,12.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,12.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,12.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,12.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,13.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,13.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,13.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,13.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,13.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,13.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,13.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,13.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,13.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,14.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,14.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,14.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,14.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,14.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,14.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,14.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,14.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,14.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,15.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,15.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,15.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,15.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,15.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,15.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,15.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,15.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,15.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,16.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,16.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,16.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,16.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,16.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,16.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,16.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,16.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,16.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,17.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,17.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,17.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,17.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,17.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,17.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,17.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,17.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,17.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,18.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,18.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,18.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,18.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,18.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_50_59,18.0,26547,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_60_69,18.0,24020,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_70_79,18.0,17960,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_80_150,18.0,9194,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_0_9,19.0,15383,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_10_19,19.0,19561,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_20_29,19.0,16532,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_30_39,19.0,17113,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
Age_40_49,19.0,21658,0,0,0,0,0,0,0,0,Zuidoost-Drenthe,11
