AGEGROUP,Time,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,INFECTED_SYMPTOMS_SEVERE_QUEUE,CURED,DEAD,NAME,OBJECTID
Age_30_39,22.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,22.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,22.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,22.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,22.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,22.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,23.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,23.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,23.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,23.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,23.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,23.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,23.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,23.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,23.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,24.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,24.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,24.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,24.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,24.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,24.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,24.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,24.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,24.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,25.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,25.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,25.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,25.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,25.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,25.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,25.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,25.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,25.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,26.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,26.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,26.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,26.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,26.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,26.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,26.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,26.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,26.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,27.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,27.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,27.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,27.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,27.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,27.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,27.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,27.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,27.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,28.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,28.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,28.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,28.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,28.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,28.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,28.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,28.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,28.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,29.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,29.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,29.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,29.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,29.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,29.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,29.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,29.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,29.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,30.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,30.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,30.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,30.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,30.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,30.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,30.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,30.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,30.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,31.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,31.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,31.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,31.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,31.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,31.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,31.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,31.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,31.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,32.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,32.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,32.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,32.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,32.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,32.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,32.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,32.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,32.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,33.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,33.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,33.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,33.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,33.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,33.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,33.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,33.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,33.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,34.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,34.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,34.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,34.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,34.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,34.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,34.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,34.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,34.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,35.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,35.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,35.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,35.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,35.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,35.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,35.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,35.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,35.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,36.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,36.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,36.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,36.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,36.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,36.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,36.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,36.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,36.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,37.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,37.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,37.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,37.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,37.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,37.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,37.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,37.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,37.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,38.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,38.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,38.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,38.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,38.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,38.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,38.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,38.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,38.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,39.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,39.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,39.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,39.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,39.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,39.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,39.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,39.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,39.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,40.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,40.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,40.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,40.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,40.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,40.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,40.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,40.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,40.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,41.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,41.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,41.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,41.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,41.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,41.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,41.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,41.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,41.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,42.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,42.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,42.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,42.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,42.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,42.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,42.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,42.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,42.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,43.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,43.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,43.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,43.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,43.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,43.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,43.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,43.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,43.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,44.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,44.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,44.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,44.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,44.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,44.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,44.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,44.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,44.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,45.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,45.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,45.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,45.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,45.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,45.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,45.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,45.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,45.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,46.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,46.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,46.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,46.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,46.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,46.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,46.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,46.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,46.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,47.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,47.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,47.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,47.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,47.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,47.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,47.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,47.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,47.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,48.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,48.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,48.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,48.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,48.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,48.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,48.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,48.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,48.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,49.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,49.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,49.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,49.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,49.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,49.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,49.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,49.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,49.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,50.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,50.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,50.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,50.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,50.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,50.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,50.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,50.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,50.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,51.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,51.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,51.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,51.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,51.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,51.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,51.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,51.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,51.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,52.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,52.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,52.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,52.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,52.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,52.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,52.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,52.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,52.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,53.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,53.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,53.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,53.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,53.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,53.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,53.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,53.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,53.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,54.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,54.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,54.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,54.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,54.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,54.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,54.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,54.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,54.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,55.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,55.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,55.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,55.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,55.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,55.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,55.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,55.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,55.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,56.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,56.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,56.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,56.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,56.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,56.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,56.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,56.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_80_150,56.0,2775,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_0_9,57.0,4162,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_10_19,57.0,5176,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_20_29,57.0,4474,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_30_39,57.0,4445,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_40_49,57.0,5720,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_50_59,57.0,7316,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_60_69,57.0,6737,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
Age_70_79,57.0,5246,0,0,0,0,0,0,0,0,Delfzijl e.o.,8
