AGEGROUP,Time,HEALTHY,INFECTED_NOSYMPTOMS_NOTCONTAGIOUS,INFECTED_NOSYMPTOMS_ISCONTAGIOUS,INFECTED_SYMPTOMS_MILD,INFECTED_SYMPTOMS_SEVERE_ICpossible,INFECTED_SYMPTOMS_SEVERE_ICnotpossible,INFECTED_SYMPTOMS_SEVERE_QUEUE,CURED,DEAD,NAME,OBJECTID
Age_80_150,43.0,12000,2,0,0,0,0,0,2,0,Agglomeratie Haarlem,26
Age_0_9,44.0,25791,3,0,0,0,0,0,9,0,Agglomeratie Haarlem,26
Age_10_19,44.0,25050,5,1,0,0,0,0,12,0,Agglomeratie Haarlem,26
Age_20_29,44.0,24639,1,1,0,0,0,0,19,0,Agglomeratie Haarlem,26
Age_30_39,44.0,29702,5,1,0,0,0,0,26,0,Agglomeratie Haarlem,26
Age_40_49,44.0,32314,11,3,1,1,0,0,27,1,Agglomeratie Haarlem,26
Age_50_59,44.0,32166,10,1,0,0,0,0,19,0,Agglomeratie Haarlem,26
Age_60_69,44.0,26383,10,0,0,0,0,0,11,0,Agglomeratie Haarlem,26
Age_70_79,44.0,20737,2,4,0,0,0,0,2,0,Agglomeratie Haarlem,26
Age_80_150,44.0,12000,2,0,0,0,0,0,2,0,Agglomeratie Haarlem,26
Age_0_9,45.0,25789,4,0,0,0,0,0,10,0,Agglomeratie Haarlem,26
Age_10_19,45.0,25044,2,1,0,0,0,0,21,0,Agglomeratie Haarlem,26
Age_20_29,45.0,24635,3,2,0,0,0,0,20,0,Agglomeratie Haarlem,26
Age_30_39,45.0,29695,6,1,0,0,0,0,32,0,Agglomeratie Haarlem,26
Age_40_49,45.0,32310,13,2,1,1,0,0,30,1,Agglomeratie Haarlem,26
Age_50_59,45.0,32161,12,2,0,0,0,0,21,0,Agglomeratie Haarlem,26
Age_60_69,45.0,26379,11,0,0,0,0,0,14,0,Agglomeratie Haarlem,26
Age_70_79,45.0,20736,2,3,0,0,0,0,4,0,Agglomeratie Haarlem,26
Age_80_150,45.0,11999,2,0,0,0,0,0,3,0,Agglomeratie Haarlem,26
Age_0_9,46.0,25786,7,0,0,0,0,0,10,0,Agglomeratie Haarlem,26
Age_10_19,46.0,25043,1,0,0,1,0,0,23,0,Agglomeratie Haarlem,26
Age_20_29,46.0,24627,4,1,0,0,0,0,28,0,Agglomeratie Haarlem,26
Age_30_39,46.0,29691,4,1,0,0,0,0,38,0,Agglomeratie Haarlem,26
Age_40_49,46.0,32305,11,6,0,1,0,0,34,1,Agglomeratie Haarlem,26
Age_50_59,46.0,32155,15,3,0,0,0,0,23,0,Agglomeratie Haarlem,26
Age_60_69,46.0,26375,8,4,0,0,0,0,17,0,Agglomeratie Haarlem,26
Age_70_79,46.0,20732,3,6,0,0,0,0,4,0,Agglomeratie Haarlem,26
Age_80_150,46.0,11999,1,0,0,0,0,0,4,0,Agglomeratie Haarlem,26
Age_0_9,47.0,25782,9,0,0,0,0,0,12,0,Agglomeratie Haarlem,26
Age_10_19,47.0,25042,1,0,0,1,0,0,24,0,Agglomeratie Haarlem,26
Age_20_29,47.0,24621,3,1,0,0,0,0,35,0,Agglomeratie Haarlem,26
Age_30_39,47.0,29685,3,1,0,0,0,0,45,0,Agglomeratie Haarlem,26
Age_40_49,47.0,32298,15,6,0,1,0,0,37,1,Agglomeratie Haarlem,26
Age_50_59,47.0,32148,15,4,0,0,0,0,29,0,Agglomeratie Haarlem,26
Age_60_69,47.0,26371,10,4,1,0,0,0,18,0,Agglomeratie Haarlem,26
Age_70_79,47.0,20732,0,8,0,0,0,0,5,0,Agglomeratie Haarlem,26
Age_80_150,47.0,11999,1,0,0,0,0,0,4,0,Agglomeratie Haarlem,26
Age_0_9,48.0,25775,13,0,0,0,0,0,15,0,Agglomeratie Haarlem,26
Age_10_19,48.0,25038,3,0,0,1,0,0,26,0,Agglomeratie Haarlem,26
Age_20_29,48.0,24613,6,1,0,0,0,0,40,0,Agglomeratie Haarlem,26
Age_30_39,48.0,29679,5,1,0,0,0,0,49,0,Agglomeratie Haarlem,26
Age_40_49,48.0,32289,18,6,0,1,0,0,43,1,Agglomeratie Haarlem,26
Age_50_59,48.0,32142,13,4,2,0,0,0,35,0,Agglomeratie Haarlem,26
Age_60_69,48.0,26364,14,5,1,1,0,0,19,0,Agglomeratie Haarlem,26
Age_70_79,48.0,20728,3,7,0,0,0,0,7,0,Agglomeratie Haarlem,26
Age_80_150,48.0,11994,6,0,0,0,0,0,4,0,Agglomeratie Haarlem,26
Age_0_9,49.0,25768,10,0,0,0,0,0,25,0,Agglomeratie Haarlem,26
Age_10_19,49.0,25030,6,0,0,1,0,0,31,0,Agglomeratie Haarlem,26
Age_20_29,49.0,24605,6,1,0,0,0,0,48,0,Agglomeratie Haarlem,26
Age_30_39,49.0,29665,11,2,0,0,0,0,56,0,Agglomeratie Haarlem,26
Age_40_49,49.0,32279,23,5,1,1,0,0,48,1,Agglomeratie Haarlem,26
Age_50_59,49.0,32134,17,5,0,0,0,0,40,0,Agglomeratie Haarlem,26
Age_60_69,49.0,26358,17,4,1,1,0,0,23,0,Agglomeratie Haarlem,26
Age_70_79,49.0,20723,4,9,0,0,0,1,8,0,Agglomeratie Haarlem,26
Age_80_150,49.0,11991,7,0,0,0,0,0,6,0,Agglomeratie Haarlem,26
Age_0_9,50.0,25764,12,0,0,0,0,0,27,0,Agglomeratie Haarlem,26
Age_10_19,50.0,25026,4,0,0,0,0,0,38,0,Agglomeratie Haarlem,26
Age_20_29,50.0,24597,5,2,1,0,0,0,55,0,Agglomeratie Haarlem,26
Age_30_39,50.0,29657,4,3,0,0,0,0,70,0,Agglomeratie Haarlem,26
Age_40_49,50.0,32266,28,7,0,1,0,0,55,1,Agglomeratie Haarlem,26
Age_50_59,50.0,32117,23,6,2,0,0,0,48,0,Agglomeratie Haarlem,26
Age_60_69,50.0,26349,18,6,0,1,0,0,30,0,Agglomeratie Haarlem,26
Age_70_79,50.0,20717,5,13,0,0,0,0,10,0,Agglomeratie Haarlem,26
Age_80_150,50.0,11989,6,2,0,0,0,0,7,0,Agglomeratie Haarlem,26
Age_0_9,51.0,25752,19,0,0,0,0,0,32,0,Agglomeratie Haarlem,26
Age_10_19,51.0,25019,4,1,0,0,0,0,44,0,Agglomeratie Haarlem,26
Age_20_29,51.0,24582,7,2,0,0,0,0,69,0,Agglomeratie Haarlem,26
Age_30_39,51.0,29640,11,3,0,0,0,0,80,0,Agglomeratie Haarlem,26
Age_40_49,51.0,32250,30,4,2,1,0,0,70,1,Agglomeratie Haarlem,26
Age_50_59,51.0,32110,20,6,2,0,0,1,57,0,Agglomeratie Haarlem,26
Age_60_69,51.0,26336,24,7,1,1,0,0,35,0,Agglomeratie Haarlem,26
Age_70_79,51.0,20710,6,17,0,0,0,0,12,0,Agglomeratie Haarlem,26
Age_80_150,51.0,11983,9,5,0,0,0,0,7,0,Agglomeratie Haarlem,26
Age_0_9,52.0,25741,21,0,0,0,0,0,41,0,Agglomeratie Haarlem,26
Age_10_19,52.0,25012,6,1,0,0,0,0,49,0,Agglomeratie Haarlem,26
Age_20_29,52.0,24563,11,2,0,0,0,0,84,0,Agglomeratie Haarlem,26
Age_30_39,52.0,29622,14,3,0,0,0,0,95,0,Agglomeratie Haarlem,26
Age_40_49,52.0,32234,30,6,0,1,0,0,86,1,Agglomeratie Haarlem,26
Age_50_59,52.0,32090,28,11,0,0,0,0,67,0,Agglomeratie Haarlem,26
Age_60_69,52.0,26321,29,8,1,1,0,0,44,0,Agglomeratie Haarlem,26
Age_70_79,52.0,20703,5,20,1,0,0,0,16,0,Agglomeratie Haarlem,26
Age_80_150,52.0,11981,8,5,0,0,0,0,10,0,Agglomeratie Haarlem,26
Age_0_9,53.0,25728,22,1,0,0,0,0,52,0,Agglomeratie Haarlem,26
Age_10_19,53.0,24999,8,1,0,0,0,0,60,0,Agglomeratie Haarlem,26
Age_20_29,53.0,24550,8,3,0,0,0,0,99,0,Agglomeratie Haarlem,26
Age_30_39,53.0,29601,18,2,0,0,0,1,112,0,Agglomeratie Haarlem,26
Age_40_49,53.0,32218,33,10,0,1,0,0,95,1,Agglomeratie Haarlem,26
Age_50_59,53.0,32066,37,13,4,0,0,0,76,0,Agglomeratie Haarlem,26
Age_60_69,53.0,26296,39,10,1,1,0,0,57,0,Agglomeratie Haarlem,26
Age_70_79,53.0,20692,8,20,0,0,1,0,23,1,Agglomeratie Haarlem,26
Age_80_150,53.0,11969,15,7,1,0,0,0,12,0,Agglomeratie Haarlem,26
Age_0_9,54.0,25711,31,1,0,0,0,0,60,0,Agglomeratie Haarlem,26
Age_10_19,54.0,24987,9,2,0,0,0,0,70,0,Agglomeratie Haarlem,26
Age_20_29,54.0,24534,5,3,1,0,0,0,117,0,Agglomeratie Haarlem,26
Age_30_39,54.0,29589,10,4,0,0,0,0,131,0,Agglomeratie Haarlem,26
Age_40_49,54.0,32197,45,8,0,1,0,0,106,1,Agglomeratie Haarlem,26
Age_50_59,54.0,32043,46,17,1,0,0,0,89,0,Agglomeratie Haarlem,26
Age_60_69,54.0,26275,42,13,1,1,0,0,72,0,Agglomeratie Haarlem,26
Age_70_79,54.0,20679,13,19,2,0,0,0,30,2,Agglomeratie Haarlem,26
Age_80_150,54.0,11961,13,7,1,1,0,0,21,0,Agglomeratie Haarlem,26
Age_0_9,55.0,25691,39,2,0,0,0,0,71,0,Agglomeratie Haarlem,26
Age_10_19,55.0,24970,13,2,0,0,0,0,83,0,Agglomeratie Haarlem,26
Age_20_29,55.0,24503,16,3,0,0,0,0,138,0,Agglomeratie Haarlem,26
Age_30_39,55.0,29560,14,6,0,0,0,0,154,0,Agglomeratie Haarlem,26
Age_40_49,55.0,32170,50,12,1,1,0,0,123,1,Agglomeratie Haarlem,26
Age_50_59,55.0,32011,62,19,0,0,0,0,104,0,Agglomeratie Haarlem,26
Age_60_69,55.0,26256,43,13,2,1,0,0,89,0,Agglomeratie Haarlem,26
Age_70_79,55.0,20660,16,31,0,0,0,0,36,2,Agglomeratie Haarlem,26
Age_80_150,55.0,11955,12,8,0,1,1,0,27,0,Agglomeratie Haarlem,26
Age_0_9,56.0,25668,44,1,0,0,0,0,90,0,Agglomeratie Haarlem,26
Age_10_19,56.0,24944,16,1,1,0,0,0,106,0,Agglomeratie Haarlem,26
Age_20_29,56.0,24473,17,4,0,0,0,0,166,0,Agglomeratie Haarlem,26
Age_30_39,56.0,29533,22,7,0,0,0,0,172,0,Agglomeratie Haarlem,26
Age_40_49,56.0,32137,59,13,0,0,1,0,147,1,Agglomeratie Haarlem,26
Age_50_59,56.0,31977,73,22,1,0,0,0,123,0,Agglomeratie Haarlem,26
Age_60_69,56.0,26237,42,20,1,1,0,0,103,0,Agglomeratie Haarlem,26
Age_70_79,56.0,20639,21,37,3,0,0,1,42,2,Agglomeratie Haarlem,26
Age_80_150,56.0,11944,15,12,2,1,0,0,30,0,Agglomeratie Haarlem,26
Age_0_9,57.0,25640,55,1,0,0,0,0,107,0,Agglomeratie Haarlem,26
Age_10_19,57.0,24917,20,4,0,0,0,0,127,0,Agglomeratie Haarlem,26
Age_20_29,57.0,24444,21,6,0,0,0,0,189,0,Agglomeratie Haarlem,26
Age_30_39,57.0,29511,17,9,0,0,0,0,197,0,Agglomeratie Haarlem,26
Age_40_49,57.0,32088,89,16,0,0,1,0,163,1,Agglomeratie Haarlem,26
Age_50_59,57.0,31939,86,21,5,0,0,1,144,0,Agglomeratie Haarlem,26
Age_60_69,57.0,26210,54,20,0,2,0,0,118,0,Agglomeratie Haarlem,26
Age_70_79,57.0,20612,28,39,4,0,0,0,59,3,Agglomeratie Haarlem,26
Age_80_150,57.0,11929,22,14,1,1,0,0,37,0,Agglomeratie Haarlem,26
Age_0_9,58.0,25616,62,2,0,0,0,0,123,0,Agglomeratie Haarlem,26
Age_10_19,58.0,24889,20,5,0,0,0,0,154,0,Agglomeratie Haarlem,26
Age_20_29,58.0,24404,32,7,1,0,0,0,216,0,Agglomeratie Haarlem,26
Age_30_39,58.0,29462,28,12,1,0,0,0,231,0,Agglomeratie Haarlem,26
Age_40_49,58.0,32037,110,17,2,0,1,0,190,1,Agglomeratie Haarlem,26
Age_50_59,58.0,31892,103,20,5,2,0,0,174,0,Agglomeratie Haarlem,26
Age_60_69,58.0,26166,76,22,1,2,0,2,135,0,Agglomeratie Haarlem,26
Age_70_79,58.0,20586,27,48,1,1,1,3,74,4,Agglomeratie Haarlem,26
Age_80_150,58.0,11918,23,14,4,1,0,1,43,0,Agglomeratie Haarlem,26
Age_0_9,59.0,25577,72,3,0,0,0,0,151,0,Agglomeratie Haarlem,26
Age_10_19,59.0,24860,22,5,1,0,0,0,180,0,Agglomeratie Haarlem,26
Age_20_29,59.0,24370,21,10,0,0,0,0,259,0,Agglomeratie Haarlem,26
Age_30_39,59.0,29420,24,13,0,0,0,0,277,0,Agglomeratie Haarlem,26
Age_40_49,59.0,31980,120,21,1,0,0,0,235,1,Agglomeratie Haarlem,26
Age_50_59,59.0,31841,108,36,2,2,0,1,206,0,Agglomeratie Haarlem,26
Age_60_69,59.0,26131,77,29,2,3,0,0,162,0,Agglomeratie Haarlem,26
Age_70_79,59.0,20551,35,55,6,1,0,1,88,8,Agglomeratie Haarlem,26
Age_80_150,59.0,11906,25,17,3,1,0,1,51,0,Agglomeratie Haarlem,26
Age_0_9,60.0,25534,93,2,0,0,0,0,174,0,Agglomeratie Haarlem,26
Age_10_19,60.0,24820,23,8,1,0,0,0,216,0,Agglomeratie Haarlem,26
Age_20_29,60.0,24320,28,12,0,0,0,0,300,0,Agglomeratie Haarlem,26
Age_30_39,60.0,29353,47,9,1,0,0,0,324,0,Agglomeratie Haarlem,26
Age_40_49,60.0,31920,130,22,3,0,0,0,282,1,Agglomeratie Haarlem,26
Age_50_59,60.0,31782,130,39,2,2,0,1,240,0,Agglomeratie Haarlem,26
Age_60_69,60.0,26074,101,28,4,3,1,0,193,0,Agglomeratie Haarlem,26
Age_70_79,60.0,20522,27,68,5,1,0,0,113,9,Agglomeratie Haarlem,26
Age_80_150,60.0,11885,30,20,2,1,0,1,65,0,Agglomeratie Haarlem,26
Age_0_9,61.0,25481,113,4,0,0,0,0,205,0,Agglomeratie Haarlem,26
Age_10_19,61.0,24770,38,11,0,0,0,1,248,0,Agglomeratie Haarlem,26
Age_20_29,61.0,24264,37,13,1,0,0,0,345,0,Agglomeratie Haarlem,26
Age_30_39,61.0,29292,38,11,0,0,0,1,392,0,Agglomeratie Haarlem,26
Age_40_49,61.0,31830,174,32,2,0,0,0,319,1,Agglomeratie Haarlem,26
Age_50_59,61.0,31702,167,43,2,2,0,0,280,0,Agglomeratie Haarlem,26
Age_60_69,61.0,26013,123,31,4,3,0,1,229,0,Agglomeratie Haarlem,26
Age_70_79,61.0,20487,31,72,1,1,1,3,138,11,Agglomeratie Haarlem,26
Age_80_150,61.0,11863,36,22,2,1,0,1,79,0,Agglomeratie Haarlem,26
Age_0_9,62.0,25420,140,5,0,0,0,0,238,0,Agglomeratie Haarlem,26
Age_10_19,62.0,24711,40,9,2,0,0,0,306,0,Agglomeratie Haarlem,26
Age_20_29,62.0,24194,50,15,1,0,0,0,400,0,Agglomeratie Haarlem,26
Age_30_39,62.0,29209,59,14,0,0,0,0,452,0,Agglomeratie Haarlem,26
Age_40_49,62.0,31743,190,42,2,0,0,0,380,1,Agglomeratie Haarlem,26
Age_50_59,62.0,31630,178,46,4,2,0,0,336,0,Agglomeratie Haarlem,26
Age_60_69,62.0,25961,125,52,2,3,0,1,260,0,Agglomeratie Haarlem,26
Age_70_79,62.0,20442,41,85,1,1,0,1,161,13,Agglomeratie Haarlem,26
Age_80_150,62.0,11837,45,22,0,1,0,4,95,0,Agglomeratie Haarlem,26
Age_0_9,63.0,25359,137,7,0,0,0,0,300,0,Agglomeratie Haarlem,26
Age_10_19,63.0,24646,43,13,0,0,1,0,365,0,Agglomeratie Haarlem,26
Age_20_29,63.0,24112,50,9,4,0,0,0,484,1,Agglomeratie Haarlem,26
Age_30_39,63.0,29103,72,14,3,0,0,0,542,0,Agglomeratie Haarlem,26
Age_40_49,63.0,31625,239,54,4,0,0,0,435,1,Agglomeratie Haarlem,26
Age_50_59,63.0,31523,217,53,6,2,0,1,394,0,Agglomeratie Haarlem,26
Age_60_69,63.0,25884,136,65,9,3,0,1,306,0,Agglomeratie Haarlem,26
Age_70_79,63.0,20380,56,98,6,1,2,0,188,14,Agglomeratie Haarlem,26
Age_80_150,63.0,11798,59,22,5,2,0,2,116,0,Agglomeratie Haarlem,26
Age_0_9,64.0,25280,156,6,0,0,0,0,361,0,Agglomeratie Haarlem,26
Age_10_19,64.0,24555,74,11,2,0,0,0,426,0,Agglomeratie Haarlem,26
Age_20_29,64.0,24008,69,14,1,0,0,0,567,1,Agglomeratie Haarlem,26
Age_30_39,64.0,29006,71,20,1,0,0,0,636,0,Agglomeratie Haarlem,26
Age_40_49,64.0,31515,259,58,7,0,0,1,517,1,Agglomeratie Haarlem,26
Age_50_59,64.0,31427,230,61,5,3,1,1,468,0,Agglomeratie Haarlem,26
Age_60_69,64.0,25797,165,63,6,4,0,3,366,0,Agglomeratie Haarlem,26
Age_70_79,64.0,20313,66,119,6,1,1,1,223,15,Agglomeratie Haarlem,26
Age_80_150,64.0,11763,70,32,3,2,1,4,129,0,Agglomeratie Haarlem,26
Age_0_9,65.0,25187,195,10,0,0,0,0,411,0,Agglomeratie Haarlem,26
Age_10_19,65.0,24473,61,16,2,0,0,0,516,0,Agglomeratie Haarlem,26
Age_20_29,65.0,23905,70,13,1,0,0,0,670,1,Agglomeratie Haarlem,26
Age_30_39,65.0,28882,85,23,0,0,0,0,744,0,Agglomeratie Haarlem,26
Age_40_49,65.0,31377,286,68,6,0,0,1,619,1,Agglomeratie Haarlem,26
Age_50_59,65.0,31305,265,87,4,3,0,0,532,0,Agglomeratie Haarlem,26
Age_60_69,65.0,25689,196,69,7,4,0,3,436,0,Agglomeratie Haarlem,26
Age_70_79,65.0,20232,80,142,5,1,2,0,264,19,Agglomeratie Haarlem,26
Age_80_150,65.0,11724,74,41,5,2,0,2,156,0,Agglomeratie Haarlem,26
Age_0_9,66.0,25084,216,15,0,0,0,0,488,0,Agglomeratie Haarlem,26
Age_10_19,66.0,24360,86,18,1,0,0,0,603,0,Agglomeratie Haarlem,26
Age_20_29,66.0,23787,88,18,2,0,0,0,764,1,Agglomeratie Haarlem,26
Age_30_39,66.0,28726,108,22,2,0,0,0,876,0,Agglomeratie Haarlem,26
Age_40_49,66.0,31220,329,66,10,0,0,1,731,1,Agglomeratie Haarlem,26
Age_50_59,66.0,31136,311,102,18,2,0,0,626,1,Agglomeratie Haarlem,26
Age_60_69,66.0,25578,221,81,6,5,0,4,509,0,Agglomeratie Haarlem,26
Age_70_79,66.0,20141,87,160,7,0,0,0,328,22,Agglomeratie Haarlem,26
Age_80_150,66.0,11687,80,46,2,2,0,8,179,0,Agglomeratie Haarlem,26
Age_0_9,67.0,24968,251,16,0,0,0,0,568,0,Agglomeratie Haarlem,26
Age_10_19,67.0,24232,89,22,1,0,0,0,724,0,Agglomeratie Haarlem,26
Age_20_29,67.0,23638,94,25,2,0,0,0,900,1,Agglomeratie Haarlem,26
Age_30_39,67.0,28579,111,26,0,0,0,0,1018,0,Agglomeratie Haarlem,26
Age_40_49,67.0,31019,388,90,10,0,1,0,849,1,Agglomeratie Haarlem,26
Age_50_59,67.0,30946,384,118,11,2,0,2,732,1,Agglomeratie Haarlem,26
Age_60_69,67.0,25457,260,82,11,5,0,2,587,0,Agglomeratie Haarlem,26
Age_70_79,67.0,20060,71,187,10,0,0,2,393,22,Agglomeratie Haarlem,26
Age_80_150,67.0,11624,105,52,4,2,1,1,214,1,Agglomeratie Haarlem,26
Age_0_9,68.0,24825,298,14,1,0,0,0,665,0,Agglomeratie Haarlem,26
Age_10_19,68.0,24103,95,23,3,0,0,0,844,0,Agglomeratie Haarlem,26
Age_20_29,68.0,23480,102,33,6,0,0,1,1037,1,Agglomeratie Haarlem,26
Age_30_39,68.0,28367,141,31,1,0,0,0,1194,0,Agglomeratie Haarlem,26
Age_40_49,68.0,30805,445,104,7,0,0,1,995,1,Agglomeratie Haarlem,26
Age_50_59,68.0,30741,433,143,14,2,1,1,860,1,Agglomeratie Haarlem,26
Age_60_69,68.0,25286,317,103,13,5,1,1,677,1,Agglomeratie Haarlem,26
Age_70_79,68.0,19944,109,205,10,0,2,5,445,25,Agglomeratie Haarlem,26
Age_80_150,68.0,11549,131,59,4,2,0,4,254,1,Agglomeratie Haarlem,26
Age_0_9,69.0,24664,348,15,0,0,0,0,776,0,Agglomeratie Haarlem,26
Age_10_19,69.0,23944,108,25,2,0,0,0,989,0,Agglomeratie Haarlem,26
Age_20_29,69.0,23291,116,31,4,0,0,0,1217,1,Agglomeratie Haarlem,26
Age_30_39,69.0,28135,160,49,3,0,0,0,1387,0,Agglomeratie Haarlem,26
Age_40_49,69.0,30566,505,128,7,0,0,0,1151,1,Agglomeratie Haarlem,26
Age_50_59,69.0,30514,498,154,23,2,0,0,1004,1,Agglomeratie Haarlem,26
Age_60_69,69.0,25099,381,123,11,5,1,4,779,1,Agglomeratie Haarlem,26
Age_70_79,69.0,19812,126,249,10,0,2,2,514,30,Agglomeratie Haarlem,26
Age_80_150,69.0,11482,131,70,10,2,1,5,302,1,Agglomeratie Haarlem,26
Age_0_9,70.0,24489,383,15,0,0,0,0,916,0,Agglomeratie Haarlem,26
Age_10_19,70.0,23758,126,38,1,0,0,0,1145,0,Agglomeratie Haarlem,26
Age_20_29,70.0,23066,148,41,1,0,0,0,1402,2,Agglomeratie Haarlem,26
Age_30_39,70.0,27888,166,58,1,0,0,1,1620,0,Agglomeratie Haarlem,26
Age_40_49,70.0,30256,581,144,19,0,0,1,1356,1,Agglomeratie Haarlem,26
Age_50_59,70.0,30274,552,184,16,2,0,2,1165,1,Agglomeratie Haarlem,26
Age_60_69,70.0,24881,415,165,18,4,0,2,916,3,Agglomeratie Haarlem,26
Age_70_79,70.0,19682,126,269,16,0,5,1,613,33,Agglomeratie Haarlem,26
Age_80_150,70.0,11398,157,81,6,2,1,2,356,1,Agglomeratie Haarlem,26
Age_0_9,71.0,24274,452,14,0,0,0,0,1063,0,Agglomeratie Haarlem,26
Age_10_19,71.0,23556,159,42,1,0,0,0,1310,0,Agglomeratie Haarlem,26
Age_20_29,71.0,22789,188,48,4,0,0,0,1629,2,Agglomeratie Haarlem,26
Age_30_39,71.0,27589,194,64,1,0,1,0,1885,0,Agglomeratie Haarlem,26
Age_40_49,71.0,29948,659,143,15,0,0,1,1591,1,Agglomeratie Haarlem,26
Age_50_59,71.0,29958,633,213,23,1,0,0,1366,2,Agglomeratie Haarlem,26
Age_60_69,71.0,24658,456,189,10,2,0,7,1076,6,Agglomeratie Haarlem,26
Age_70_79,71.0,19504,171,316,9,0,4,2,700,39,Agglomeratie Haarlem,26
Age_80_150,71.0,11312,152,97,6,1,0,3,431,2,Agglomeratie Haarlem,26
Age_0_9,72.0,24017,523,16,0,0,0,0,1247,0,Agglomeratie Haarlem,26
Age_10_19,72.0,23320,173,40,5,0,0,0,1530,0,Agglomeratie Haarlem,26
Age_20_29,72.0,22520,191,57,3,0,1,0,1886,2,Agglomeratie Haarlem,26
Age_30_39,72.0,27269,224,70,5,0,0,1,2165,0,Agglomeratie Haarlem,26
Age_40_49,72.0,29615,730,170,13,0,0,1,1828,1,Agglomeratie Haarlem,26
Age_50_59,72.0,29576,761,225,21,1,1,0,1609,2,Agglomeratie Haarlem,26
Age_60_69,72.0,24368,544,200,13,1,1,5,1266,6,Agglomeratie Haarlem,26
Age_70_79,72.0,19302,192,375,15,0,4,6,802,49,Agglomeratie Haarlem,26
Age_80_150,72.0,11185,195,113,11,1,0,6,491,2,Agglomeratie Haarlem,26
Age_0_9,73.0,23753,577,19,0,0,0,0,1454,0,Agglomeratie Haarlem,26
Age_10_19,73.0,23052,200,52,2,0,0,0,1762,0,Agglomeratie Haarlem,26
Age_20_29,73.0,22209,213,69,2,0,0,1,2164,2,Agglomeratie Haarlem,26
Age_30_39,73.0,26881,273,80,6,0,0,2,2492,0,Agglomeratie Haarlem,26
Age_40_49,73.0,29231,849,186,13,0,0,0,2078,1,Agglomeratie Haarlem,26
Age_50_59,73.0,29187,857,232,24,1,1,5,1885,4,Agglomeratie Haarlem,26
Age_60_69,73.0,24064,612,230,16,1,0,6,1468,7,Agglomeratie Haarlem,26
Age_70_79,73.0,19074,226,448,18,1,1,5,915,57,Agglomeratie Haarlem,26
Age_80_150,73.0,11043,239,130,18,1,1,7,563,2,Agglomeratie Haarlem,26
Age_0_9,74.0,23424,665,27,0,0,0,0,1687,0,Agglomeratie Haarlem,26
Age_10_19,74.0,22741,228,46,7,0,0,0,2046,0,Agglomeratie Haarlem,26
Age_20_29,74.0,21852,246,71,2,0,0,1,2486,2,Agglomeratie Haarlem,26
Age_30_39,74.0,26473,291,92,6,0,1,1,2870,0,Agglomeratie Haarlem,26
Age_40_49,74.0,28761,966,238,15,0,1,3,2373,1,Agglomeratie Haarlem,26
Age_50_59,74.0,28742,961,273,26,1,1,3,2185,4,Agglomeratie Haarlem,26
Age_60_69,74.0,23721,696,268,29,2,0,6,1674,8,Agglomeratie Haarlem,26
Age_70_79,74.0,18820,242,516,23,1,4,13,1065,61,Agglomeratie Haarlem,26
Age_80_150,74.0,10908,257,142,19,1,1,7,667,2,Agglomeratie Haarlem,26
Age_0_9,75.0,23088,727,34,0,0,0,0,1954,0,Agglomeratie Haarlem,26
Age_10_19,75.0,22400,254,65,2,0,0,0,2347,0,Agglomeratie Haarlem,26
Age_20_29,75.0,21489,260,80,4,0,0,0,2825,2,Agglomeratie Haarlem,26
Age_30_39,75.0,26006,326,99,7,0,0,0,3296,0,Agglomeratie Haarlem,26
Age_40_49,75.0,28267,1115,239,21,1,1,1,2712,1,Agglomeratie Haarlem,26
Age_50_59,75.0,28229,1059,334,20,1,0,1,2548,4,Agglomeratie Haarlem,26
Age_60_69,75.0,23361,761,295,31,3,0,5,1940,8,Agglomeratie Haarlem,26
Age_70_79,75.0,18523,284,585,31,2,4,8,1229,79,Agglomeratie Haarlem,26
Age_80_150,75.0,10762,280,169,18,1,1,10,761,2,Agglomeratie Haarlem,26
Age_0_9,76.0,22712,827,28,2,0,0,0,2234,0,Agglomeratie Haarlem,26
Age_10_19,76.0,22015,273,80,8,0,0,0,2692,0,Agglomeratie Haarlem,26
Age_20_29,76.0,21056,299,86,4,0,0,0,3213,2,Agglomeratie Haarlem,26
Age_30_39,76.0,25503,345,91,11,0,1,1,3782,0,Agglomeratie Haarlem,26
Age_40_49,76.0,27752,1204,276,23,1,1,1,3099,1,Agglomeratie Haarlem,26
Age_50_59,76.0,27740,1115,357,44,1,1,5,2929,4,Agglomeratie Haarlem,26
Age_60_69,76.0,22929,879,297,33,4,0,7,2246,9,Agglomeratie Haarlem,26
Age_70_79,76.0,18205,291,704,28,3,12,9,1401,92,Agglomeratie Haarlem,26
Age_80_150,76.0,10595,290,215,21,1,1,7,871,3,Agglomeratie Haarlem,26
Age_0_9,77.0,22322,872,41,0,0,0,0,2568,0,Agglomeratie Haarlem,26
Age_10_19,77.0,21623,311,85,8,0,0,1,3040,0,Agglomeratie Haarlem,26
Age_20_29,77.0,20591,332,96,5,0,0,0,3634,2,Agglomeratie Haarlem,26
Age_30_39,77.0,24927,392,97,6,0,0,0,4312,0,Agglomeratie Haarlem,26
Age_40_49,77.0,27130,1343,349,24,1,0,5,3505,1,Agglomeratie Haarlem,26
Age_50_59,77.0,27128,1279,393,47,1,1,1,3341,5,Agglomeratie Haarlem,26
Age_60_69,77.0,22496,966,326,41,4,1,8,2553,9,Agglomeratie Haarlem,26
